Track Name,Instrument
1533__3,pia
042__1409__2,pia
042__1409__2,cla
152__1440__1,pia
1322__1,pia
1322__1,cla
1287__2,pia
1534__2,pia
1519__3,pia
1476__1,pia
1479__3,pia
1359__3,pia
1532__3,pia
1329__1,pia
1345__2,pia
112__1392__2,pia
112__1392__2,cla
1481__3,pia
1504__3,pia
1506__1,pia
024__1414__3,pia
024__1414__3,cla
1355__3,pia
1355__3,cla
032__1425__1,pia
1365__2,pia
1365__2,cla
1520__3,pia
056__1385__2,pia
056__1385__2,cla
1286__2,pia
1303__3,pia
1528__2,pia
101__1399__1,pia
101__1399__1,cla
024__1414__2,pia
024__1414__2,cla
1510__3,pia
187__1404__2,pia
187__1404__2,cla
112__1392__1,pia
112__1392__1,cla
1525__2,pia
1367__2,pia
1367__2,cla
1298__1,pia
222__1438__3,pia
1375__2,pia
1375__2,cla
1316__1,pia
187__1404__1,pia
187__1404__1,cla
1296__1,pia
1448__3,pia
1448__3,cla
1445__2,pia
1502__2,pia
1307__2,pia
1307__2,cla
1346__3,pia
1346__3,cla
086__1424__2,pia
219__1393__1,pia
219__1393__1,cla
190__1435__1,pia
1508__2,pia
137__1381__1,pia
137__1381__1,cla
1292__2,pia
1292__2,cla
1372__1,pia
1293__3,pia
1293__3,cla
1447__3,pia
1447__3,cla
1530__3,pia
1562__1,pia
1562__1,cla
1369__3,pia
1369__3,cla
1504__2,pia
063__1418__3,pia
063__1418__3,cla
055__1420__2,pia
093__1428__3,pia
1308__1,pia
1308__1,cla
1525__3,pia
1363__2,pia
1295__2,pia
160__1433__1,pia
1319__1,pia
1327__1,pia
1327__1,cla
067__1388__1,pia
067__1388__1,cla
1534__3,pia
1374__3,pia
1374__3,cla
1519__2,pia
220__1416__3,pia
220__1416__3,cla
1350__1,pia
1350__1,cla
1524__3,pia
1513__2,pia
1450__1,pia
1364__1,pia
1364__1,cla
1467__2,pia
1443__2,pia
144__1380__2,pia
144__1380__2,cla
1320__2,pia
1371__1,pia
1520__2,pia
1537__3,pia
1328__3,pia
1367__1,pia
1367__1,cla
1463__1,pia
1530__1,pia
1446__1,pia
1360__1,pia
185__1442__1,pia
1513__1,pia
1286__1,pia
224__1422__1,pia
153__1419__2,pia
1314__1,pia
1481__1,pia
104__1387__1,pia
104__1387__1,cla
1312__3,pia
1312__3,cla
1494__2,pia
1502__1,pia
1334__2,pia
187__1404__3,pia
187__1404__3,cla
1311__1,pia
1471__1,pia
1376__2,pia
1335__3,pia
1341__3,pia
1341__3,cla
1523__1,pia
1312__2,pia
1312__2,cla
1502__3,pia
1357__3,pia
161__1441__1,pia
027__1398__3,pia
027__1398__3,cla
152__1440__2,pia
004__1394__2,pia
004__1394__2,cla
1332__2,pia
1518__2,pia
231__1408__3,pia
231__1408__3,cla
1302__1,pia
1493__3,pia
1338__3,pia
1338__3,cla
1468__2,pia
1487__2,pia
131__1402__3,pia
131__1402__3,cla
051__1431__3,pia
1446__2,pia
1358__3,pia
1517__1,pia
170__1403__3,pia
170__1403__3,cla
1320__1,pia
244__1384__3,pia
244__1384__3,cla
1341__2,pia
1341__2,cla
1305__2,pia
1305__2,cla
1511__3,pia
1306__2,pia
015__1682__3,sax
015__1682__3,cla
1725__1,sax
1725__1,cla
152__1691__1,sax
152__1691__1,cla
1741__1,sax
1642__3,sax
1642__3,cla
036__1664__2,sax
036__1664__2,cla
1772__3,sax
107__1722__1,sax
109__0850__3,sax
1745__3,sax
179__1704__1,sax
1615__2,sax
1625__1,sax
065__1672__1,sax
065__1672__1,cla
1588__2,sax
1567__2,sax
1743__1,sax
160__1665__2,sax
160__1665__2,cla
1599__2,sax
1599__2,cla
1770__3,sax
160__1665__3,sax
160__1665__3,cla
1625__2,sax
1570__2,sax
1774__2,sax
128__1712__1,sax
1580__1,sax
1589__2,sax
1724__1,sax
1724__1,cla
1613__2,sax
1780__2,sax
1757__2,sax
1604__1,sax
1751__2,sax
1751__2,cla
1769__3,sax
1738__2,sax
1795__2,sax
1756__1,sax
1638__2,sax
010__1692__3,sax
010__1692__3,cla
1627__1,sax
080__1714__1,sax
1729__3,sax
1729__3,cla
1576__1,sax
130__1715__1,sax
1637__2,sax
006__1686__2,sax
006__1686__2,cla
1697__1,sax
1626__1,sax
1635__2,sax
1635__2,cla
1635__3,sax
1635__3,cla
1612__3,sax
1608__2,sax
1659__2,sax
1633__1,sax
109__0850__2,sax
230__1718__1,sax
1774__1,sax
068__1681__3,sax
068__1681__3,cla
1564__2,sax
1635__1,sax
1635__1,cla
174__1661__2,sax
174__1661__2,cla
1648__1,sax
1648__1,cla
1575__2,sax
1749__1,sax
1749__1,cla
013__1705__2,sax
1654__1,sax
1567__3,sax
1734__2,sax
1785__1,sax
120__1675__3,sax
120__1675__3,cla
1657__1,sax
1657__1,cla
1699__1,sax
1762__2,sax
1750__1,sax
1750__1,cla
1621__3,sax
1621__3,cla
140__1709__3,sax
160__1665__1,sax
160__1665__1,cla
1647__3,sax
1647__3,cla
084__1673__2,sax
084__1673__2,cla
1653__3,sax
1640__1,sax
1610__1,sax
1650__2,sax
1650__2,cla
1735__2,sax
067__1666__2,sax
067__1666__2,cla
222__1720__2,sax
1602__3,sax
1602__3,cla
1595__2,sax
1752__1,sax
1752__1,cla
111__1711__1,sax
1765__1,sax
1750__3,sax
1750__3,cla
1763__3,sax
1727__2,sax
175__1708__3,sax
128__1712__2,sax
123__1719__3,sax
1768__2,sax
224__1668__3,sax
224__1668__3,cla
1739__3,sax
1641__1,sax
1737__3,sax
1620__2,sax
1645__1,sax
1629__2,sax
118__1702__1,sax
1742__1,sax
1770__1,sax
082__1679__3,sax
082__1679__3,cla
1643__1,sax
1643__1,cla
1594__2,sax
159__1669__1,sax
159__1669__1,cla
1757__1,sax
1733__2,sax
1749__3,sax
1749__3,cla
1724__3,sax
1724__3,cla
1733__3,sax
010__1692__1,sax
010__1692__1,cla
1570__1,sax
025__1678__3,sax
025__1678__3,cla
1773__3,sax
1636__2,sax
1781__1,sax
1575__3,sax
1776__2,sax
1596__3,sax
025__1678__1,sax
025__1678__1,cla
1771__2,sax
1564__3,sax
111__1711__2,sax
084__1673__3,sax
084__1673__3,cla
1645__2,sax
1587__3,sax
1649__2,sax
015__1682__1,sax
015__1682__1,cla
067__1666__3,sax
067__1666__3,cla
049__1717__2,sax
1626__2,sax
1572__1,sax
1730__2,sax
1730__2,cla
1782__2,sax
1731__1,sax
1731__1,cla
1636__3,sax
1589__1,sax
1795__1,sax
1737__1,sax
1566__1,sax
143__1710__3,sax
1587__1,sax
011__1694__2,sax
011__1694__2,cla
1728__2,sax
1728__2,cla
230__1718__3,sax
1622__2,sax
1746__3,sax
080__1714__3,sax
1728__3,sax
1728__3,cla
1644__3,sax
1644__3,cla
1626__3,sax
1652__2,sax
1764__2,sax
098__1685__3,sax
098__1685__3,cla
1738__3,sax
1568__3,sax
1737__2,sax
1784__2,sax
1642__1,sax
1642__1,cla
1728__1,sax
1728__1,cla
136__1721__3,sax
1650__3,sax
1650__3,cla
1751__1,sax
1751__1,cla
1723__2,sax
1723__2,cla
1756__2,sax
1754__3,sax
1754__3,cla
1579__2,sax
1643__3,sax
1643__3,cla
1654__3,sax
1628__2,sax
1622__1,sax
1639__2,sax
1639__2,cla
1776__1,sax
1739__1,sax
179__1704__3,sax
1614__3,sax
1614__3,cla
174__1661__1,sax
174__1661__1,cla
1759__1,sax
222__1720__3,sax
1615__1,sax
012__1713__2,sax
1753__3,sax
1753__3,cla
017__1676__3,sax
017__1676__3,cla
1579__1,sax
1743__3,sax
1748__2,sax
1748__2,cla
033__1701__3,sax
1641__2,sax
1764__1,sax
1628__1,sax
081__1690__2,sax
081__1690__2,cla
1747__2,sax
094__1703__3,sax
1744__1,sax
1613__1,sax
1643__2,sax
1643__2,cla
010__1692__2,sax
010__1692__2,cla
1644__2,sax
1644__2,cla
136__1721__2,sax
012__1713__3,sax
1725__3,sax
1725__3,cla
1784__3,sax
1623__2,sax
123__1719__1,sax
1625__3,sax
1771__3,sax
107__1722__3,sax
024__1689__2,sax
024__1689__2,cla
053__1716__3,sax
1724__2,sax
1724__2,cla
1604__2,sax
1577__2,sax
1760__1,sax
053__1716__2,sax
1725__2,sax
1725__2,cla
170__1707__3,sax
1782__1,sax
1571__3,sax
134__1663__1,sax
134__1663__1,cla
1659__3,sax
130__1715__2,sax
223__1674__1,sax
223__1674__1,cla
123__1719__2,sax
1731__3,sax
1731__3,cla
1758__1,sax
1565__2,sax
189__1671__2,sax
189__1671__2,cla
1630__2,sax
118__1702__2,sax
1608__1,sax
1648__3,sax
1648__3,cla
151__1696__1,sax
151__1696__1,cla
107__1722__2,sax
181__1660__1,sax
181__1660__1,cla
1629__3,sax
1769__2,sax
1593__1,sax
1593__1,cla
1744__3,sax
1591__1,sax
1591__1,cla
1631__1,sax
1631__1,cla
1591__2,sax
1591__2,cla
175__1708__1,sax
1630__3,sax
1764__3,sax
181__1660__2,sax
181__1660__2,cla
024__1689__1,sax
024__1689__1,cla
1781__2,sax
222__1720__1,sax
1646__1,sax
1646__1,cla
1637__1,sax
094__1703__1,sax
1603__2,sax
140__1709__2,sax
1731__2,sax
1731__2,cla
1751__3,sax
1751__3,cla
063__1677__3,sax
063__1677__3,cla
1795__3,sax
1642__2,sax
1642__2,cla
1566__3,sax
1774__3,sax
1766__3,sax
1655__3,sax
1605__2,sax
120__1675__1,sax
120__1675__1,cla
082__1679__2,sax
082__1679__2,cla
143__1710__2,sax
1634__1,sax
1699__3,sax
230__1718__2,sax
1730__1,sax
1730__1,cla
1574__1,sax
1574__1,cla
1744__2,sax
1580__3,sax
084__1673__1,sax
084__1673__1,cla
1752__2,sax
1752__2,cla
1574__2,sax
1574__2,cla
1568__2,sax
085__1693__1,sax
085__1693__1,cla
1783__3,sax
1607__2,sax
114__1683__3,sax
114__1683__3,cla
1595__3,sax
1651__1,sax
1726__1,sax
1726__1,cla
080__1714__2,sax
1753__1,sax
1753__1,cla
1815__2,sax
1634__3,sax
1598__3,sax
1598__3,cla
1568__1,sax
1585__2,sax
1646__2,sax
1646__2,cla
053__1716__1,sax
186__1680__2,sax
186__1680__2,cla
1586__1,sax
1572__3,sax
013__1705__1,sax
151__1696__2,sax
151__1696__2,cla
1614__2,sax
1614__2,cla
1587__2,sax
1726__3,sax
1726__3,cla
1761__3,sax
114__1683__2,sax
114__1683__2,cla
1630__1,sax
1610__2,sax
1578__3,sax
049__1717__1,sax
143__1710__1,sax
1783__1,sax
1584__3,sax
1593__3,sax
1593__3,cla
1780__1,sax
1596__2,sax
1772__1,sax
111__1711__3,sax
1580__2,sax
062__1706__1,sax
1598__2,sax
1598__2,cla
1627__2,sax
1581__2,sax
1777__1,sax
1574__3,sax
1574__3,cla
063__1677__1,sax
063__1677__1,cla
1758__2,sax
098__1685__2,sax
098__1685__2,cla
186__1680__3,sax
186__1680__3,cla
1573__2,sax
1573__2,cla
033__1701__2,sax
1596__1,sax
1745__2,sax
1564__1,sax
062__1706__3,sax
1735__3,sax
1621__1,sax
1621__1,cla
015__1682__2,sax
015__1682__2,cla
130__1715__3,sax
1761__1,sax
1606__2,sax
1658__3,sax
1658__3,cla
1640__2,sax
1771__1,sax
1619__3,sax
1619__3,cla
1577__1,sax
1742__2,sax
136__1721__1,sax
159__1669__3,sax
159__1669__3,cla
114__1683__1,sax
114__1683__1,cla
1605__3,sax
1617__2,sax
1732__1,sax
1732__1,cla
1699__2,sax
1743__2,sax
1652__1,sax
098__1685__1,sax
098__1685__1,cla
1646__3,sax
1646__3,cla
1585__3,sax
1698__2,sax
1698__2,cla
1603__1,sax
1645__3,sax
1653__2,sax
013__1705__3,sax
1740__2,sax
1577__3,sax
1581__1,sax
1741__3,sax
1604__3,sax
1727__3,sax
1615__3,sax
126__1667__1,sax
126__1667__1,cla
1723__3,sax
1723__3,cla
058__1662__3,sax
058__1662__3,cla
1650__1,sax
1650__1,cla
140__1709__1,sax
1620__3,sax
1729__1,sax
1729__1,cla
109__0850__1,sax
1602__2,sax
1602__2,cla
1754__2,sax
1754__2,cla
1585__1,sax
126__1667__2,sax
126__1667__2,cla
1777__2,sax
1657__2,sax
1657__2,cla
1573__3,sax
1573__3,cla
1563__3,sax
1657__3,sax
1657__3,cla
1567__1,sax
1597__1,sax
085__1693__2,sax
085__1693__2,cla
1746__1,sax
152__1691__3,sax
152__1691__3,cla
1576__2,sax
134__1663__3,sax
134__1663__3,cla
1773__2,sax
1659__1,sax
1746__2,sax
1780__3,sax
1601__1,sax
1601__1,cla
1782__3,sax
1726__2,sax
1726__2,cla
159__1669__2,sax
159__1669__2,cla
1633__3,sax
1747__1,sax
1605__1,sax
1763__2,sax
1760__2,sax
033__1701__1,sax
1652__3,sax
1640__3,sax
1618__2,sax
1575__1,sax
1597__2,sax
1606__3,sax
1588__3,sax
1760__3,sax
165__1695__3,sax
165__1695__3,cla
1639__3,sax
1639__3,cla
151__1696__3,sax
151__1696__3,cla
1638__1,sax
1611__2,sax
1768__3,sax
1619__2,sax
1619__2,cla
1620__1,sax
1762__3,sax
1612__1,sax
1602__1,sax
1602__1,cla
1591__3,sax
1591__3,cla
011__1694__1,sax
011__1694__1,cla
1571__2,sax
1740__3,sax
1747__3,sax
049__1717__3,sax
189__1671__3,sax
189__1671__3,cla
1584__1,sax
1623__3,sax
068__1681__2,sax
068__1681__2,cla
1759__2,sax
1573__1,sax
1573__1,cla
170__1707__1,sax
067__1666__1,sax
067__1666__1,cla
1617__3,sax
011__1694__3,sax
011__1694__3,cla
122__1670__1,sax
122__1670__1,cla
063__1677__2,sax
063__1677__2,cla
1759__3,sax
024__1689__3,sax
024__1689__3,cla
1784__1,sax
1757__3,sax
1777__3,sax
1610__3,sax
1776__3,sax
1634__2,sax
1697__2,sax
118__1702__3,sax
1603__3,sax
1767__3,sax
134__1663__2,sax
134__1663__2,cla
1738__1,sax
1658__2,sax
1658__2,cla
1748__1,sax
1748__1,cla
1612__2,sax
1762__1,sax
1629__1,sax
1611__3,sax
1656__2,sax
1766__2,sax
170__1707__2,sax
085__1693__3,sax
085__1693__3,cla
1761__2,sax
065__1672__3,sax
065__1672__3,cla
1647__1,sax
1647__1,cla
025__1678__2,sax
025__1678__2,cla
1618__1,sax
1739__2,sax
1734__3,sax
1656__1,sax
1569__2,sax
1565__1,sax
1607__1,sax
081__1690__1,sax
081__1690__1,cla
1749__2,sax
1749__2,cla
1732__3,sax
1732__3,cla
1586__2,sax
1651__3,sax
1723__1,sax
1723__1,cla
1622__3,sax
1753__2,sax
1753__2,cla
082__1679__1,sax
082__1679__1,cla
1578__2,sax
1763__1,sax
1733__1,sax
065__1672__2,sax
065__1672__2,cla
152__1691__2,sax
152__1691__2,cla
1563__1,sax
1588__1,sax
1571__1,sax
1698__1,sax
1698__1,cla
1623__1,sax
1594__1,sax
1658__1,sax
1658__1,cla
006__1686__3,sax
006__1686__3,cla
036__1664__3,sax
036__1664__3,cla
1649__3,sax
1769__1,sax
1633__2,sax
1741__2,sax
186__1680__1,sax
186__1680__1,cla
1565__3,sax
1598__1,sax
1598__1,cla
064__1688__2,sax
064__1688__2,cla
1748__3,sax
1748__3,cla
1815__1,sax
1641__3,sax
1584__2,sax
1750__2,sax
1750__2,cla
1631__2,sax
1631__2,cla
017__1676__1,sax
017__1676__1,cla
1767__2,sax
1773__1,sax
1586__3,sax
189__1671__1,sax
189__1671__1,cla
058__1662__1,sax
058__1662__1,cla
1576__3,sax
1628__3,sax
1599__1,sax
1599__1,cla
1569__3,sax
1581__3,sax
1621__2,sax
1621__2,cla
1697__3,sax
062__1706__2,sax
1637__3,sax
1649__1,sax
1613__3,sax
1785__2,sax
223__1674__2,sax
223__1674__2,cla
1608__3,sax
1566__2,sax
1754__1,sax
1754__1,cla
1772__2,sax
017__1676__2,sax
017__1676__2,cla
128__1712__3,sax
1606__1,sax
126__1667__3,sax
126__1667__3,cla
223__1674__3,sax
223__1674__3,cla
1639__1,sax
1639__1,cla
165__1695__2,sax
165__1695__2,cla
1785__3,sax
081__1690__3,sax
081__1690__3,cla
1644__1,sax
1644__1,cla
094__1703__2,sax
1607__3,sax
1636__1,sax
1653__1,sax
1781__3,sax
1578__1,sax
1735__1,sax
1595__1,sax
1611__1,sax
1766__1,sax
012__1713__1,sax
1730__3,sax
1730__3,cla
1601__3,sax
1601__3,cla
122__1670__2,sax
122__1670__2,cla
1655__1,sax
1655__2,sax
1619__1,sax
1619__1,cla
1765__3,sax
1727__1,sax
006__1686__1,sax
006__1686__1,cla
1599__3,sax
1599__3,cla
1617__1,sax
058__1662__2,sax
058__1662__2,cla
1648__2,sax
1648__2,cla
1572__2,sax
1654__2,sax
1765__2,sax
1594__3,sax
1647__2,sax
1647__2,cla
1627__3,sax
1570__3,sax
1656__3,sax
1618__3,sax
179__1704__2,sax
181__1660__3,sax
181__1660__3,cla
1729__2,sax
1729__2,cla
1593__2,sax
1593__2,cla
1752__3,sax
1752__3,cla
174__1661__3,sax
174__1661__3,cla
165__1695__1,sax
165__1695__1,cla
1563__2,sax
1732__2,sax
1732__2,cla
064__1688__3,sax
064__1688__3,cla
1569__1,sax
064__1688__1,sax
064__1688__1,cla
068__1681__1,sax
068__1681__1,cla
1698__3,sax
1698__3,cla
1631__3,sax
1631__3,cla
224__1668__1,sax
224__1668__1,cla
036__1664__1,sax
036__1664__1,cla
1745__1,sax
1734__1,sax
1742__3,sax
1783__2,sax
1579__3,sax
1601__2,sax
1601__2,cla
1767__1,sax
1614__1,sax
1614__1,cla
122__1670__3,sax
122__1670__3,cla
1651__2,sax
1768__1,sax
1770__2,sax
1638__3,sax
1740__1,sax
175__1708__2,sax
120__1675__2,sax
120__1675__2,cla
1756__3,sax
1597__3,sax
1589__3,sax
224__1668__2,sax
224__1668__2,cla
1758__3,sax
2071__2,tru
1913__3,tru
1913__3,cla
2030__2,tru
2058__2,tru
2058__2,cla
1873__2,tru
1873__2,cla
2078__3,tru
1945__2,tru
2002__2,tru
1975__1,tru
2048__2,tru
1963__2,tru
1901__2,tru
1884__3,tru
1971__3,tru
1958__3,tru
2044__3,tru
1908__1,tru
1888__2,tru
2043__3,tru
2001__3,tru
1973__2,tru
2070__2,tru
2070__2,cla
1966__1,tru
1882__1,tru
1923__2,tru
1923__2,cla
1909__1,tru
1909__1,cla
1995__1,tru
055__1988__2,tru
1975__3,tru
1979__1,tru
1962__1,tru
2041__2,tru
1929__3,tru
1929__3,cla
1975__2,tru
1944__3,tru
2004__1,tru
2004__1,cla
1927__3,tru
141__1982__2,tru
1880__3,tru
1905__3,tru
1925__2,tru
1995__2,tru
1916__1,tru
1940__2,tru
1940__2,cla
1920__1,tru
2026__1,tru
1913__2,tru
1913__2,cla
2040__1,tru
1881__1,tru
1881__1,cla
1941__3,tru
1998__1,tru
055__1988__3,tru
2055__3,tru
2055__3,cla
1895__2,tru
1907__2,tru
1907__2,cla
1899__3,tru
2036__1,tru
051__1989__1,tru
1936__1,tru
1872__1,tru
1872__1,cla
1979__2,tru
1955__3,tru
1948__3,tru
2047__2,tru
2014__1,tru
2014__1,cla
1898__3,tru
1898__3,cla
2054__2,tru
2054__2,cla
2071__3,tru
2046__2,tru
2016__2,tru
2016__2,cla
1939__2,tru
1939__2,cla
2066__3,tru
2000__1,tru
2055__2,tru
2055__2,cla
1899__1,tru
1874__3,tru
1881__2,tru
1881__2,cla
144__1983__2,tru
1976__3,tru
1886__3,tru
1886__3,cla
2019__1,tru
1925__3,tru
1939__1,tru
1939__1,cla
2078__1,tru
1883__1,tru
1883__1,cla
1884__1,tru
1921__1,tru
2062__3,tru
2062__3,cla
1981__2,tru
2006__1,tru
2006__1,cla
1977__3,tru
1977__3,cla
2061__2,tru
2061__2,cla
2038__1,tru
2051__1,tru
2051__1,cla
2082__2,tru
2082__2,cla
2064__3,tru
1873__1,tru
1873__1,cla
2064__1,tru
1965__1,tru
1944__1,tru
2010__2,tru
2010__2,cla
1887__1,tru
1887__1,cla
1935__3,tru
1907__3,tru
1907__3,cla
2027__1,tru
1902__2,tru
1931__1,tru
1870__1,tru
1870__1,cla
2035__3,tru
2012__1,tru
2012__1,cla
1876__3,tru
1876__3,cla
1957__3,tru
2066__2,tru
1961__1,tru
2051__3,tru
2051__3,cla
1951__3,tru
1951__3,cla
2017__3,tru
1929__2,tru
1929__2,cla
2046__1,tru
2005__2,tru
2005__2,cla
1958__1,tru
1908__2,tru
2000__3,tru
1887__2,tru
1887__2,cla
1947__2,tru
2059__1,tru
1938__1,tru
1938__1,cla
2055__1,tru
2055__1,cla
1893__3,tru
1893__3,cla
1870__2,tru
1870__2,cla
2003__3,tru
2003__3,cla
1951__2,tru
1951__2,cla
2072__3,tru
1959__3,tru
1952__1,tru
1876__1,tru
1876__1,cla
2068__1,tru
1938__2,tru
1938__2,cla
051__1989__2,tru
2061__3,tru
2061__3,cla
2041__1,tru
1910__2,tru
1902__1,tru
1898__1,tru
1898__1,cla
1918__3,tru
1915__2,tru
2063__1,tru
1893__2,tru
1893__2,cla
2000__2,tru
1901__3,tru
1901__1,tru
1959__2,tru
1895__3,tru
108__1990__3,tru
1993__3,tru
2049__1,tru
1926__1,tru
2063__2,tru
1871__1,tru
1896__2,tru
1996__1,tru
1925__1,tru
1886__2,tru
1886__2,cla
1971__1,tru
1875__2,tru
1922__3,tru
1871__3,tru
2016__1,tru
2016__1,cla
1978__2,tru
2062__1,tru
2062__1,cla
1960__1,tru
1932__1,tru
1931__2,tru
2014__2,tru
2014__2,cla
1965__2,tru
2022__3,tru
1914__1,tru
2028__3,tru
1995__3,tru
1976__2,tru
2023__3,tru
1902__3,tru
1917__3,tru
141__1982__1,tru
1949__1,tru
1958__2,tru
1930__2,tru
1930__2,cla
1932__2,tru
2049__3,tru
1970__1,tru
1922__1,tru
1955__1,tru
1882__3,tru
1953__3,tru
1956__1,tru
1953__1,tru
1943__1,tru
167__1984__1,tru
104__1985__3,tru
1879__1,tru
1879__1,cla
1875__3,tru
1936__3,tru
1905__2,tru
1930__1,tru
1930__1,cla
2008__1,tru
2008__1,cla
1932__3,tru
2046__3,tru
014__2000__2,tru
2013__3,tru
2013__3,cla
2045__2,tru
1955__2,tru
2054__1,tru
2054__1,cla
2072__2,tru
2007__3,tru
2007__3,cla
1889__1,tru
2043__1,tru
1894__1,tru
1894__1,cla
1967__1,tru
2006__3,tru
2006__3,cla
1904__2,tru
1904__2,cla
2021__1,tru
1999__3,tru
108__1990__1,tru
2034__2,tru
2034__2,cla
2008__2,tru
2008__2,cla
1927__2,tru
1875__1,tru
1938__3,tru
1938__3,cla
2029__3,tru
1897__2,tru
1942__1,tru
1967__3,tru
1916__2,tru
1946__3,tru
2005__1,tru
2005__1,cla
1933__3,tru
1880__1,tru
1870__3,tru
1870__3,cla
1996__3,tru
2007__2,tru
2007__2,cla
2029__1,tru
1909__2,tru
1909__2,cla
2048__3,tru
2066__1,tru
2008__3,tru
2008__3,cla
1919__3,tru
1994__3,tru
1923__3,tru
1923__3,cla
1980__3,tru
1923__1,tru
1923__1,cla
2032__3,tru
1879__3,tru
1879__3,cla
1996__2,tru
1900__1,tru
1977__1,tru
1977__1,cla
2054__3,tru
2054__3,cla
1892__2,tru
001__1986__3,tru
2037__1,tru
1898__2,tru
1898__2,cla
1883__3,tru
1883__3,cla
2022__2,tru
2078__2,tru
203__1992__3,tru
1883__2,tru
1883__2,cla
2043__2,tru
2017__1,tru
055__1988__1,tru
1970__2,tru
2047__1,tru
1880__2,tru
1999__1,tru
2031__3,tru
144__1983__3,tru
1953__2,tru
2002__3,tru
1962__2,tru
2003__2,tru
2003__2,cla
2050__3,tru
2036__2,tru
2023__1,tru
1963__1,tru
1872__3,tru
1872__3,cla
1947__1,tru
2034__1,tru
2034__1,cla
1912__2,tru
1912__2,cla
2020__1,tru
1971__2,tru
2041__3,tru
001__1986__2,tru
1981__3,tru
2021__2,tru
167__1984__3,tru
2042__3,tru
1904__3,tru
1904__3,cla
2037__3,tru
1993__1,tru
1937__3,tru
2059__2,tru
1959__1,tru
1903__3,tru
1903__3,cla
1912__1,tru
1912__1,cla
2022__1,tru
1885__1,tru
1885__1,cla
2033__2,tru
2033__2,cla
1897__1,tru
014__2000__1,tru
1906__3,tru
1906__3,cla
2026__2,tru
1969__2,tru
1917__1,tru
1933__2,tru
1913__1,tru
1913__1,cla
1942__3,tru
2017__2,tru
1980__2,tru
1893__1,tru
1893__1,cla
2048__1,tru
2011__2,tru
2011__2,cla
2070__1,tru
2070__1,cla
1915__1,tru
144__1983__1,tru
1970__3,tru
2035__2,tru
1956__3,tru
2064__2,tru
1935__2,tru
1911__2,tru
1911__2,cla
1900__3,tru
1896__1,tru
2019__2,tru
1945__1,tru
1951__1,tru
1951__1,cla
2060__1,tru
2060__1,cla
2056__3,tru
2040__2,tru
1891__2,tru
2040__3,tru
1952__3,tru
2071__1,tru
1973__3,tru
2025__1,tru
2068__2,tru
1910__1,tru
2005__3,tru
2005__3,cla
1891__1,tru
1994__2,tru
2051__2,tru
2051__2,cla
104__1985__1,tru
2015__2,tru
2015__2,cla
2061__1,tru
2061__1,cla
2006__2,tru
2006__2,cla
2031__2,tru
1950__3,tru
1963__3,tru
1934__3,tru
203__1992__1,tru
1993__2,tru
1968__3,tru
2033__1,tru
2033__1,cla
2036__3,tru
1921__3,tru
1914__2,tru
1916__3,tru
1980__1,tru
1886__1,tru
1886__1,cla
2011__1,tru
2011__1,cla
2042__1,tru
1884__2,tru
2033__3,tru
2033__3,cla
1907__1,tru
1907__1,cla
1889__3,tru
1945__3,tru
1927__1,tru
108__1990__2,tru
1954__3,tru
1954__3,cla
1874__1,tru
2012__2,tru
2012__2,cla
2042__2,tru
2035__1,tru
2009__3,tru
2009__3,cla
2079__1,tru
2025__3,tru
2068__3,tru
1944__2,tru
2039__2,tru
1973__1,tru
2044__1,tru
2011__3,tru
2011__3,cla
1957__1,tru
2057__2,tru
2039__3,tru
2023__2,tru
2063__3,tru
1895__1,tru
1961__2,tru
1934__1,tru
2050__1,tru
1954__1,tru
1954__1,cla
1937__1,tru
2009__2,tru
2009__2,cla
2009__1,tru
2009__1,cla
2049__2,tru
1994__1,tru
1956__2,tru
1948__1,tru
1915__3,tru
2053__2,tru
167__1984__2,tru
2060__2,tru
2060__2,cla
1997__1,tru
2044__2,tru
2019__3,tru
1929__1,tru
1929__1,cla
1887__3,tru
1887__3,cla
1949__3,tru
1888__1,tru
1935__1,tru
1919__2,tru
2015__1,tru
2015__1,cla
2058__1,tru
2058__1,cla
2020__3,tru
2010__1,tru
2010__1,cla
1968__1,tru
051__1989__3,tru
2053__1,tru
141__1982__3,tru
1899__2,tru
1917__2,tru
2021__3,tru
2018__2,tru
1974__3,tru
2039__1,tru
1891__3,tru
2030__3,tru
1954__2,tru
1954__2,cla
1905__1,tru
2002__1,tru
2001__1,tru
1957__2,tru
1943__2,tru
205__1987__2,tru
1894__3,tru
1894__3,cla
1977__2,tru
1977__2,cla
1871__2,tru
1952__2,tru
1931__3,tru
1912__3,tru
1912__3,cla
2045__1,tru
1949__2,tru
1999__2,tru
1972__1,tru
2058__3,tru
2058__3,cla
2024__3,tru
1960__2,tru
1894__2,tru
1894__2,cla
2018__3,tru
1904__1,tru
1904__1,cla
1889__2,tru
1969__3,tru
2030__1,tru
1926__3,tru
205__1987__1,tru
014__2000__3,tru
1942__2,tru
1903__1,tru
1903__1,cla
2060__3,tru
2060__3,cla
1933__1,tru
2037__2,tru
1997__2,tru
203__1992__2,tru
2004__2,tru
2004__2,cla
2029__2,tru
1998__2,tru
1998__3,tru
104__1985__2,tru
1974__1,tru
2050__2,tru
2034__3,tru
2034__3,cla
205__1987__3,tru
1909__3,tru
1909__3,cla
2082__3,tru
2082__3,cla
2031__1,tru
1922__2,tru
2027__3,tru
